AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
1.630045,1.720276,1.298144,0.406149,0.188578,1.082593,1.244882,1.240349,0.366703,0.240294,2.528586,1.583362,1.045589,0.482861,0.256511,0.958941,0.239164,0.391063,0.236724,0.153925,1.01987,3.554847,1.448239,1.18331,1.201141,1.86074,1.939522,0.577968,0.84833,0.703389,2.909421,2.69989,1.173345,1.119213,0.512376,1.171592,1.910909,1.07701,0.622026,0.396518,4.852779,4.427419,1.682116,0.803325,0.31597,2.522129,2.133842,1.07163,0.688838,0.222327,3.652411,6.101033,2.549752,1.049,0.349672,1.346614,1.603373,1.074401,0.494845,0.15144
1.631583,1.468558,1.32632,0.425949,0.169297,0.918791,1.091083,1.260692,0.366123,0.243698,2.650692,1.470803,1.116124,0.505423,0.246099,0.953208,0.205995,0.425454,0.23511,0.156238,1.257386,3.047141,1.401657,1.369443,1.296094,2.072961,1.976493,0.585002,0.875346,0.650782,3.234624,2.922109,1.179945,1.130011,0.520528,1.358577,1.904584,0.999481,0.605266,0.391959,4.727997,3.913928,1.666798,0.729154,0.30246,2.719801,1.880888,1.124159,0.696637,0.19367,4.090042,5.54373,2.448271,0.911906,0.332329,1.411184,1.365789,1.099321,0.483282,0.152596
1.563923,1.178565,1.226533,0.431148,0.159745,0.874476,0.865024,1.161418,0.354069,0.256461,2.587829,1.311083,1.086901,0.514,0.234795,0.876449,0.162497,0.452166,0.218263,0.157718,1.366799,2.577691,1.538638,1.508885,1.379748,2.074243,2.019417,0.694301,0.893548,0.59971,3.269496,2.939313,1.145968,1.073287,0.504301,1.472686,1.765588,0.893163,0.564246,0.378969,4.392271,3.167936,1.518982,0.628381,0.293868,2.787642,1.566457,1.060745,0.657169,0.168984,4.762836,4.72601,2.158997,0.736081,0.325646,1.550553,1.117113,1.065639,0.452687,0.152855
1.515249,0.910013,1.046462,0.421157,0.155128,1.044701,0.625635,0.975875,0.33479,0.270339,2.425679,1.12781,0.99276,0.511458,0.220752,0.812297,0.122045,0.466371,0.190376,0.158001,1.363341,2.208688,1.857425,1.546846,1.451524,1.924283,2.063881,0.900935,0.868032,0.562517,3.189963,2.776444,1.081554,0.948437,0.462916,1.659465,1.542979,0.77479,0.508716,0.363291,4.458444,2.435647,1.325035,0.528373,0.288366,2.872977,1.264552,0.926419,0.583174,0.149681,6.474664,3.975846,1.818788,0.567415,0.32251,1.865475,0.918303,1.00154,0.413785,0.148497
1.480654,0.701804,0.860156,0.397932,0.150438,1.418002,0.429604,0.759785,0.312815,0.277325,2.145925,0.943668,0.89357,0.499322,0.203295,0.771548,0.095834,0.464436,0.158175,0.156845,1.225803,1.960776,2.275654,1.477486,1.497676,1.660409,2.104417,1.162525,0.781201,0.544518,3.040529,2.529884,1.018,0.775104,0.403657,1.78861,1.316838,0.665458,0.45147,0.353964,4.899044,1.904262,1.186289,0.449743,0.285923,2.919087,1.027058,0.796354,0.494838,0.137379,9.027862,3.527799,1.563512,0.439286,0.318809,2.226683,0.79855,0.946024,0.374287,0.138889
1.601906,0.575736,0.736803,0.370182,0.144221,1.884584,0.34016,0.585187,0.294154,0.275871,1.951857,0.784684,0.84346,0.480621,0.184398,0.796586,0.087799,0.449335,0.128707,0.154747,1.014947,1.869703,2.700324,1.33541,1.498564,1.44674,2.133646,1.40803,0.643519,0.542759,3.133565,2.284505,0.9766,0.590165,0.339529,2.08803,1.140256,0.579385,0.402113,0.354816,6.162362,1.621794,1.163165,0.402423,0.287153,3.188553,0.876347,0.735686,0.413759,0.132879,12.648271,3.400891,1.467439,0.368579,0.31417,2.881081,0.768862,0.928547,0.340133,0.12685
1.821439,0.557845,0.706773,0.3535,0.138958,2.324952,0.418586,0.506703,0.28559,0.270681,1.835987,0.688737,0.862924,0.462556,0.168818,0.793704,0.101061,0.430067,0.107167,0.15291,0.787115,1.970634,3.082187,1.174163,1.441316,1.243568,2.126919,1.579483,0.490816,0.547881,3.171287,2.099825,0.973922,0.43848,0.285049,2.222447,1.036765,0.528895,0.3696,0.361331,7.346748,1.536139,1.246408,0.387058,0.290771,3.429058,0.826859,0.76723,0.357782,0.135574,15.734363,3.485745,1.502724,0.35659,0.308239,3.469144,0.848374,0.954437,0.316776,0.116526
2.221709,0.656801,0.76476,0.364498,0.138498,2.688568,0.700194,0.55619,0.290888,0.26788,1.900915,0.6769,0.93954,0.45635,0.161814,0.829256,0.127957,0.417222,0.096174,0.152747,0.617056,2.23701,3.402059,1.040987,1.335851,1.164063,2.047453,1.648334,0.363036,0.551744,3.372074,1.977414,1.013743,0.352308,0.250385,2.420721,0.986427,0.522233,0.359436,0.363204,8.517727,1.532136,1.384296,0.400046,0.293971,3.786163,0.869165,0.873606,0.339444,0.144497,17.909393,3.59204,1.60377,0.396243,0.299581,4.192589,1.03932,1.011201,0.309338,0.111571
2.537271,0.864788,0.887377,0.410618,0.146401,2.899873,1.173074,0.727951,0.309692,0.271157,1.95535,0.75133,1.04495,0.471054,0.16754,0.790553,0.16704,0.422785,0.09668,0.155065,0.537504,2.546577,3.636487,0.956353,1.217604,1.024383,1.880873,1.619547,0.287932,0.554538,3.189461,1.908841,1.107159,0.339764,0.237927,2.287452,0.964744,0.576384,0.373424,0.35187,8.567859,1.539281,1.533522,0.439307,0.296554,3.799478,0.987077,1.022811,0.363992,0.159901,17.633231,3.614396,1.728488,0.480847,0.289354,4.450202,1.326102,1.085854,0.321409,0.114359
2.792774,1.123232,1.041645,0.482147,0.163971,3.012102,1.768952,0.977821,0.337771,0.280237,2.033509,0.868913,1.146417,0.506743,0.186456,0.793282,0.214353,0.451684,0.108502,0.159407,0.590513,2.758574,3.739764,0.916673,1.140088,0.934377,1.646417,1.515484,0.270512,0.566275,2.894173,1.866177,1.261907,0.381999,0.242661,2.104334,0.940723,0.704533,0.410907,0.326659,7.996166,1.523747,1.676194,0.499789,0.302665,3.647556,1.131551,1.180083,0.425449,0.18233,15.573375,3.512505,1.872873,0.598389,0.283607,4.494523,1.637029,1.161841,0.351531,0.1257
2.75825,1.334935,1.187619,0.555948,0.189538,2.907662,2.362471,1.258167,0.369124,0.291785,1.962125,0.961568,1.213196,0.553791,0.214877,0.737076,0.260895,0.497271,0.130132,0.163956,0.692726,2.796418,3.663305,0.909934,1.148645,0.784728,1.400113,1.368485,0.293719,0.599858,2.347576,1.808172,1.469011,0.445013,0.258549,1.76138,0.886086,0.904951,0.474126,0.297382,6.656146,1.45556,1.798397,0.57329,0.319078,3.18902,1.23559,1.310619,0.508432,0.211443,12.268179,3.260503,2.039319,0.732824,0.29266,4.031451,1.862851,1.22037,0.393195,0.145136
2.525307,1.425927,1.284757,0.605072,0.218908,2.83625,2.814687,1.51532,0.394583,0.302107,1.822383,0.987742,1.226269,0.596896,0.247079,0.686245,0.293919,0.538526,0.158618,0.167012,0.810296,2.667548,3.398599,0.925619,1.24771,0.643915,1.211153,1.200475,0.333771,0.657529,1.705409,1.737777,1.687701,0.499519,0.280984,1.431037,0.824555,1.156169,0.564255,0.281216,5.188895,1.378961,1.880516,0.647422,0.349774,2.646467,1.280792,1.383684,0.59244,0.244542,8.86913,2.951773,2.217267,0.863301,0.323169,3.35667,1.922921,1.235111,0.435239,0.171005
2.202448,1.394332,1.294678,0.608904,0.246907,2.802573,3.029497,1.696248,0.403858,0.309756,1.720242,0.966353,1.170493,0.618417,0.277398,0.61201,0.306022,0.555914,0.188315,0.168544,0.891976,2.417468,2.990413,0.978344,1.394367,0.536074,1.128462,1.013995,0.374588,0.726044,1.176695,1.719541,1.84006,0.529514,0.305729,1.180847,0.826429,1.40424,0.671391,0.292043,4.137155,1.379096,1.881587,0.703736,0.390992,2.239851,1.315939,1.369798,0.654474,0.276205,6.546444,2.737326,2.354562,0.96238,0.372574,2.640249,1.82069,1.181986,0.463277,0.200359
1.822492,1.282472,1.210446,0.568286,0.269135,2.761499,2.975583,1.777703,0.39753,0.31673,1.632529,0.934306,1.05304,0.610313,0.302039,0.519008,0.294915,0.541167,0.213451,0.170097,0.91,2.112938,2.529117,1.097286,1.523559,0.484163,1.156798,0.809739,0.407942,0.782519,0.825336,1.810535,1.865661,0.532753,0.327196,1.043891,0.945426,1.598207,0.780112,0.331263,3.559531,1.494105,1.77628,0.733351,0.431525,2.01389,1.393232,1.269162,0.681461,0.299704,5.415742,2.671896,2.396719,1.015814,0.429842,2.02568,1.634753,1.066888,0.469601,0.22898
1.573309,1.151447,1.056346,0.49867,0.282607,2.743113,2.690294,1.757903,0.381628,0.325438,1.661398,0.924132,0.899692,0.57196,0.318551,0.435678,0.264741,0.496569,0.230064,0.173335,0.869572,1.813239,2.133146,1.309453,1.581362,0.516045,1.264035,0.606314,0.432754,0.805424,0.779281,2.0225,1.742315,0.516128,0.340035,1.061568,1.181654,1.693348,0.868141,0.386008,3.618774,1.695587,1.560269,0.733698,0.457886,2.058614,1.532149,1.104744,0.669629,0.309499,5.409725,2.705249,2.301057,1.021124,0.480424,1.60613,1.456214,0.924792,0.451254,0.251967
1.421394,1.054066,0.877033,0.424373,0.28605,2.612712,2.265701,1.654416,0.364544,0.335208,1.664172,0.954238,0.74604,0.512605,0.325107,0.360223,0.226605,0.433036,0.237393,0.178568,0.770561,1.542988,1.891288,1.602777,1.545059,0.584594,1.400398,0.440355,0.455037,0.785062,0.895824,2.305738,1.495802,0.488896,0.341155,1.14512,1.476234,1.671874,0.915532,0.435152,3.737523,1.905663,1.266902,0.712681,0.460864,2.15695,1.707835,0.912397,0.625693,0.303321,5.590403,2.728806,2.070696,0.989163,0.512494,1.445788,1.356372,0.804994,0.411854,0.264954
1.422533,0.996954,0.720812,0.367859,0.279746,2.438802,1.786471,1.486771,0.353034,0.341384,1.691643,1.005458,0.625545,0.44904,0.32019,0.329668,0.190821,0.363521,0.238017,0.184048,0.635293,1.308761,1.840288,1.914666,1.422227,0.659917,1.51562,0.363343,0.486584,0.732157,1.090868,2.562741,1.204406,0.461451,0.331944,1.254198,1.732607,1.547827,0.913588,0.46099,3.738453,2.037569,0.962802,0.685701,0.438758,2.240636,1.845015,0.734665,0.565836,0.282748,5.476565,2.647064,1.760185,0.934446,0.5197,1.550858,1.33445,0.748282,0.361065,0.265389
1.512873,0.956893,0.617958,0.341767,0.265488,2.234841,1.323438,1.276514,0.348125,0.337406,1.674572,1.042063,0.554424,0.400023,0.30372,0.334789,0.164251,0.300819,0.235677,0.186813,0.485168,1.111941,1.918391,2.157754,1.245256,0.731491,1.583736,0.38759,0.53525,0.672824,1.304326,2.69997,0.948865,0.446908,0.31774,1.350634,1.867181,1.361843,0.871972,0.456922,3.395477,2.026502,0.717578,0.668998,0.397331,2.219057,1.865369,0.603023,0.510142,0.252589,4.912904,2.432899,1.44779,0.871142,0.502628,1.916747,1.340199,0.765262,0.312349,0.253771
1.746282,0.894556,0.568137,0.346297,0.246284,2.119417,0.929045,1.054178,0.346363,0.318989,1.74832,1.036198,0.528776,0.379002,0.278083,0.382626,0.148686,0.252227,0.231535,0.185115,0.355337,0.948194,1.995099,2.259371,1.058031,0.816329,1.611797,0.475936,0.595716,0.633616,1.590389,2.663327,0.775437,0.455758,0.305625,1.472378,1.829081,1.171789,0.814555,0.430606,3.241451,1.846803,0.567209,0.672768,0.34755,2.23352,1.721053,0.525803,0.474043,0.21946,4.396958,2.076945,1.191395,0.813584,0.469344,2.505558,1.292406,0.823661,0.277648,0.233706
2.068406,0.785977,0.551079,0.369867,0.226075,2.145853,0.632304,0.85668,0.343978,0.287284,1.901045,0.981294,0.529727,0.388231,0.248137,0.447315,0.1396,0.219022,0.223545,0.179719,0.289318,0.836373,1.970816,2.198025,0.90306,0.967835,1.638099,0.571784,0.65309,0.628142,2.012847,2.47807,0.689861,0.492462,0.302528,1.620199,1.624442,1.035176,0.766083,0.398899,3.392298,1.523557,0.502747,0.692306,0.301109,2.306703,1.421419,0.49146,0.460579,0.189949,4.199448,1.62438,1.008283,0.769445,0.431379,3.201418,1.144749,0.869817,0.260546,0.210582
2.45841,0.653068,0.545661,0.398625,0.208125,2.374915,0.44858,0.721124,0.342056,0.248563,2.182687,0.906668,0.535081,0.420651,0.21934,0.518218,0.132737,0.196393,0.208809,0.172903,0.317848,0.809219,1.833467,2.014104,0.812961,1.184242,1.706208,0.629321,0.692548,0.650241,2.550259,2.240117,0.665396,0.556525,0.312812,1.798656,1.318575,0.972265,0.746742,0.377573,4.215805,1.140682,0.486086,0.712199,0.2651,2.514856,1.049702,0.480222,0.463375,0.168508,4.674047,1.185793,0.882703,0.738029,0.397829,3.810622,0.9179,0.860158,0.257808,0.189249
2.799036,0.536737,0.53504,0.424188,0.194303,2.751383,0.376536,0.660588,0.34491,0.212004,2.505613,0.846842,0.531061,0.464099,0.195898,0.578434,0.12413,0.177909,0.186319,0.166537,0.455877,0.897274,1.657106,1.790825,0.808515,1.457565,1.841727,0.631941,0.703967,0.676815,3.121862,2.06732,0.668603,0.639043,0.335434,1.96758,1.015309,0.977792,0.771364,0.37288,5.421248,0.804162,0.480208,0.720569,0.240849,2.767385,0.712355,0.474795,0.474075,0.15702,5.643439,0.894644,0.785304,0.719076,0.372432,4.205699,0.680034,0.778081,0.263499,0.172273
2.987283,0.469055,0.518969,0.443902,0.185759,3.137204,0.395117,0.672093,0.356911,0.186002,2.76413,0.818559,0.517165,0.505632,0.179646,0.615412,0.114468,0.161638,0.159534,0.160928,0.668388,1.096609,1.554111,1.62949,0.895795,1.706492,2.014974,0.582114,0.688022,0.683825,3.560763,2.023309,0.666073,0.721079,0.363987,2.072132,0.804299,1.030876,0.835214,0.380708,6.653657,0.596807,0.474252,0.717348,0.226091,2.96076,0.47835,0.469071,0.488881,0.154871,6.74691,0.826808,0.705837,0.714361,0.354533,4.174462,0.502783,0.648137,0.272367,0.159947
2.951925,0.451156,0.500132,0.460457,0.182301,3.387834,0.456515,0.715667,0.384046,0.174241,2.884877,0.807727,0.497102,0.536077,0.169358,0.631371,0.106832,0.146309,0.135566,0.154737,0.919553,1.357246,1.609848,1.616013,1.061642,1.882835,2.151383,0.501175,0.657513,0.660215,3.753373,2.090482,0.636177,0.780649,0.38921,2.082241,0.724249,1.09611,0.914806,0.390676,7.308931,0.555136,0.46667,0.71233,0.216988,2.963247,0.356385,0.457011,0.510239,0.159208,7.440947,0.975683,0.641207,0.72425,0.341059,3.801657,0.427698,0.509203,0.28308,0.150852
2.661936,0.464461,0.484801,0.478758,0.18237,3.344429,0.505985,0.750566,0.430179,0.174822,2.787699,0.795239,0.482054,0.552211,0.16158,0.603683,0.103417,0.132065,0.121793,0.146474,1.125942,1.605316,1.835245,1.77527,1.270946,1.905738,2.16938,0.415801,0.62837,0.610641,3.595665,2.189851,0.584589,0.80251,0.402112,1.953904,0.755398,1.147764,0.978575,0.391954,7.11251,0.672434,0.461888,0.714021,0.210063,2.725137,0.321296,0.435918,0.540596,0.166092,7.401104,1.265759,0.597258,0.742335,0.330365,3.049869,0.455585,0.397653,0.296672,0.143381
2.207944,0.489362,0.487585,0.499135,0.184165,2.930349,0.530543,0.760897,0.49088,0.182042,2.535181,0.771442,0.495054,0.552636,0.15407,0.553034,0.108668,0.120904,0.121546,0.136382,1.259415,1.760265,2.167869,2.053396,1.466979,1.78992,2.029582,0.354803,0.608831,0.552923,3.184959,2.242241,0.546346,0.780321,0.396735,1.762948,0.853504,1.183318,0.996685,0.379245,6.227542,0.918301,0.48683,0.720128,0.203561,2.314432,0.342327,0.422415,0.576519,0.172137,6.70845,1.629826,0.620909,0.753801,0.32479,2.240342,0.552098,0.341192,0.312469,0.137491
1.662291,0.51756,0.529063,0.516454,0.186068,2.157636,0.536867,0.74615,0.550528,0.188919,2.157903,0.743869,0.565734,0.538078,0.147013,0.451362,0.12786,0.117323,0.132082,0.127394,1.273391,1.772601,2.516325,2.346853,1.590237,1.549465,1.750913,0.337206,0.5965,0.507178,2.634888,2.217637,0.555123,0.718567,0.372433,1.544317,0.980747,1.211218,0.95292,0.355094,4.986341,1.23541,0.580378,0.719567,0.197622,1.843379,0.404027,0.44719,0.607232,0.174782,5.750917,2.010783,0.783141,0.74346,0.32765,1.474768,0.67087,0.353249,0.326866,0.134428
1.218146,0.551878,0.626567,0.521511,0.187324,1.509851,0.554656,0.729352,0.587755,0.190346,1.813474,0.731387,0.715702,0.510178,0.142351,0.356402,0.165244,0.125402,0.146606,0.123143,1.185349,1.651634,2.79121,2.546642,1.607602,1.267897,1.400313,0.369746,0.579377,0.485039,2.113908,2.124344,0.632156,0.63076,0.335086,1.348158,1.094843,1.234546,0.855142,0.329866,3.844548,1.544115,0.760526,0.700393,0.194228,1.468849,0.493414,0.537969,0.618698,0.17407,5.017493,2.345391,1.114408,0.704305,0.342419,0.957209,0.775854,0.433193,0.333518,0.136009
0.978035,0.592652,0.779515,0.509448,0.188017,1.176051,0.642044,0.748595,0.5874,0.184696,1.616713,0.746612,0.936364,0.474442,0.142717,0.278009,0.22054,0.146162,0.15829,0.125055,1.012955,1.474334,2.923786,2.572742,1.529177,1.01074,1.073562,0.446722,0.547885,0.486562,1.743305,1.990825,0.768422,0.537101,0.297464,1.198909,1.157563,1.248284,0.730107,0.316918,3.137119,1.756307,1.014393,0.659537,0.196607,1.313792,0.585538,0.696499,0.603995,0.172075,4.838013,2.56526,1.577338,0.644401,0.370735,0.696216,0.843392,0.564527,0.328725,0.143016
0.991523,0.63525,0.951811,0.481937,0.188882,1.538974,0.856485,0.825505,0.546052,0.173191,1.613702,0.790769,1.170526,0.436472,0.149598,0.281299,0.287382,0.176547,0.163021,0.13088,0.833803,1.340347,2.889231,2.408997,1.404832,0.824379,0.847447,0.553659,0.503409,0.5026,1.551564,1.833649,0.920959,0.461279,0.275547,1.099895,1.145665,1.232655,0.60729,0.325467,2.886211,1.807788,1.28355,0.605288,0.207845,1.374843,0.64945,0.884145,0.566456,0.171474,5.193481,2.616438,2.060686,0.580755,0.409998,0.661924,0.857802,0.709737,0.313542,0.154634
1.168873,0.673557,1.0854,0.446569,0.190203,2.452142,1.2228,0.954089,0.474127,0.158817,1.738995,0.854857,1.339175,0.401894,0.162175,0.339265,0.354615,0.212208,0.159867,0.136233,0.662439,1.329224,2.704762,2.097914,1.294771,0.703584,0.738016,0.674284,0.455951,0.522547,1.48145,1.646286,1.032865,0.416843,0.281529,1.016202,1.05948,1.165466,0.511665,0.354727,2.911901,1.683585,1.478213,0.554875,0.228115,1.578487,0.665424,1.034976,0.518836,0.173766,5.868071,2.479557,2.404797,0.529438,0.451396,0.78647,0.821329,0.816021,0.291739,0.16817
1.418798,0.694322,1.133553,0.412507,0.191158,3.764011,1.702306,1.101807,0.394035,0.145449,1.908131,0.913406,1.390663,0.374379,0.177784,0.454492,0.408858,0.248322,0.151086,0.137499,0.530362,1.474193,2.411769,1.723592,1.23781,0.624978,0.728132,0.791629,0.42066,0.538747,1.447468,1.41631,1.058265,0.408367,0.31922,0.927956,0.911484,1.036462,0.455185,0.393663,2.992618,1.406236,1.528972,0.525385,0.253121,1.797665,0.619501,1.09369,0.475547,0.178371,6.406636,2.157387,2.488173,0.498413,0.48205,0.947147,0.742315,0.848058,0.269352,0.179535
1.655959,0.69643,1.074632,0.389368,0.189446,5.056235,2.182577,1.211582,0.331708,0.136414,2.040155,0.957895,1.317862,0.357788,0.192366,0.596105,0.435897,0.275361,0.141618,0.133594,0.44131,1.738432,2.052147,1.374098,1.235989,0.619098,0.798756,0.888356,0.417395,0.546479,1.486097,1.155826,0.985002,0.441365,0.380117,0.887967,0.735993,0.857696,0.437252,0.427096,3.093331,1.053043,1.414726,0.524846,0.274827,1.964867,0.5252,1.038415,0.446359,0.182536,6.683553,1.71659,2.277856,0.488413,0.490789,1.119094,0.642304,0.798201,0.252815,0.184872
1.822111,0.697744,0.93002,0.382079,0.182199,5.955691,2.53789,1.238032,0.305771,0.133063,2.086795,0.997045,1.158429,0.354961,0.201384,0.735413,0.428558,0.284994,0.137765,0.126163,0.407582,2.026897,1.674059,1.114676,1.259709,0.677726,0.937368,0.952212,0.455246,0.542397,1.588855,0.910422,0.839517,0.514507,0.44484,0.916505,0.57075,0.664004,0.449983,0.443068,3.184908,0.717372,1.182832,0.547223,0.284823,2.00452,0.425051,0.896664,0.431763,0.182574,6.549734,1.252225,1.856401,0.49343,0.473744,1.196221,0.556613,0.697606,0.245432,0.182101
1.86883,0.705414,0.755689,0.387883,0.168505,6.183472,2.657962,1.169238,0.318384,0.135507,2.016321,1.027396,0.979941,0.364776,0.201761,0.840645,0.389064,0.275042,0.144159,0.117893,0.424913,2.238328,1.332443,0.974605,1.268224,0.801533,1.130383,0.985619,0.527163,0.52406,1.770962,0.737536,0.674173,0.616221,0.491018,1.038468,0.448602,0.493845,0.481765,0.437729,3.279342,0.470261,0.926532,0.576436,0.278748,1.917036,0.359773,0.730752,0.423852,0.175998,6.136556,0.858147,1.381688,0.502258,0.436034,1.196853,0.510263,0.597468,0.245877,0.171573
1.776236,0.720575,0.611332,0.398426,0.150913,5.684014,2.495851,1.018574,0.35553,0.143991,1.850977,1.043094,0.844639,0.381844,0.193607,0.878781,0.329021,0.249116,0.161823,0.111377,0.491211,2.319276,1.083572,0.941737,1.23522,0.95436,1.340325,0.985581,0.615308,0.490956,2.003622,0.683174,0.546308,0.724979,0.502299,1.205426,0.398141,0.379028,0.526184,0.415858,3.346896,0.36719,0.748261,0.596456,0.258215,1.723871,0.362677,0.610394,0.413359,0.163269,5.575647,0.623039,1.027342,0.505622,0.388056,1.110095,0.512292,0.541816,0.249465,0.156013
1.582584,0.761918,0.520924,0.402713,0.134584,4.648991,2.101439,0.812506,0.393624,0.159265,1.644996,1.061948,0.769157,0.397703,0.18024,0.856068,0.277232,0.211181,0.185986,0.108731,0.626112,2.284402,0.95928,0.981269,1.163516,1.134635,1.536331,0.958097,0.698922,0.447535,2.285266,0.794706,0.490011,0.81171,0.475686,1.380981,0.452019,0.328713,0.579685,0.386528,3.337376,0.476653,0.686,0.596694,0.23047,1.513532,0.468567,0.567251,0.394777,0.147645,5.034942,0.690926,0.88563,0.500349,0.340344,1.011102,0.567883,0.534353,0.250847,0.139782
1.374127,0.894542,0.481205,0.392101,0.124421,3.413243,1.630913,0.597916,0.414811,0.180548,1.495406,1.167948,0.736554,0.403166,0.166204,0.785307,0.275039,0.167371,0.208543,0.110857,0.84387,2.188926,0.959862,1.059022,1.086425,1.341569,1.706699,0.90739,0.76123,0.404965,2.584119,1.122032,0.49657,0.852143,0.423404,1.524598,0.643395,0.325903,0.632342,0.358501,3.232532,0.893662,0.703933,0.571963,0.205545,1.369702,0.741333,0.593033,0.366872,0.133761,4.642967,1.228274,0.932411,0.487986,0.301141,0.969702,0.704609,0.548108,0.246073,0.126954
1.241444,1.168577,0.468042,0.365329,0.12224,2.30369,1.255783,0.415008,0.413867,0.204332,1.505456,1.433003,0.712742,0.394515,0.155049,0.710926,0.347677,0.125992,0.221962,0.116975,1.174708,2.076908,1.034532,1.139204,1.054289,1.605594,1.839055,0.829313,0.794559,0.378974,2.873187,1.664809,0.534177,0.839295,0.367258,1.630851,0.969069,0.344903,0.670557,0.337077,3.12963,1.644248,0.736728,0.525942,0.191875,1.391444,1.207748,0.652909,0.33308,0.125757,4.563204,2.270057,1.072864,0.476226,0.275727,1.045873,0.932501,0.548113,0.234912,0.119505
1.228408,1.564837,0.45969,0.328445,0.126013,1.548273,1.076681,0.283304,0.39467,0.225732,1.682246,1.84869,0.674875,0.373951,0.148162,0.664113,0.487657,0.097361,0.22135,0.125234,1.625584,1.97792,1.089269,1.18819,1.105771,1.910096,1.918048,0.716144,0.800424,0.38399,3.110443,2.332126,0.575394,0.785567,0.326406,1.697055,1.372659,0.359929,0.683348,0.323352,3.052162,2.620586,0.736189,0.469789,0.192211,1.586929,1.814874,0.710052,0.298355,0.125304,4.753066,3.639475,1.207373,0.474994,0.265843,1.234963,1.222623,0.520282,0.220303,0.116726
1.309849,1.975769,0.442204,0.292583,0.131231,1.183371,1.083965,0.20038,0.366649,0.240445,1.963823,2.294893,0.61471,0.348682,0.144872,0.665343,0.653666,0.089134,0.206906,0.133188,2.16145,1.909595,1.074289,1.186341,1.243031,2.206083,1.919436,0.57375,0.788592,0.426495,3.243641,2.943947,0.605345,0.719277,0.308827,1.735725,1.749206,0.354941,0.668106,0.315258,3.077998,3.585313,0.691236,0.420788,0.20343,1.903277,2.415891,0.736742,0.269217,0.130976,5.160124,4.987029,1.274671,0.492246,0.269661,1.474076,1.500203,0.471474,0.207874,0.116037
1.435734,2.249401,0.408064,0.271123,0.133592,1.121078,1.166722,0.154854,0.341002,0.246394,2.25419,2.594689,0.532253,0.330399,0.14368,0.713197,0.781524,0.102638,0.184247,0.13763,2.712636,1.903447,1.007178,1.148202,1.430006,2.453042,1.834611,0.429115,0.773592,0.498694,3.295357,3.312095,0.623712,0.675332,0.308886,1.742805,1.987559,0.324071,0.632222,0.312378,3.116723,4.246428,0.606024,0.398142,0.220408,2.233931,2.827938,0.712982,0.254438,0.139693,5.523742,5.896727,1.243248,0.531972,0.28374,1.690054,1.679412,0.412207,0.2048,0.114782
1.557906,2.273342,0.359412,0.273193,0.13188,1.330877,1.193337,0.137525,0.324055,0.244613,2.443885,2.624003,0.434399,0.328749,0.144046,0.775111,0.817932,0.131741,0.161059,0.135613,3.146918,2.029507,0.938254,1.102616,1.605929,2.564111,1.692884,0.326505,0.765611,0.580894,3.214536,3.33385,0.643258,0.679104,0.314282,1.694518,2.016579,0.275158,0.586396,0.317487,3.121198,4.392632,0.497329,0.414744,0.239633,2.468401,2.921124,0.636504,0.262603,0.148985,5.618237,6.066015,1.113664,0.588984,0.305234,1.804986,1.705196,0.355794,0.2179,0.112065
1.6227,2.027643,0.306619,0.300402,0.127982,1.578632,1.101733,0.142326,0.316112,0.237472,2.4592,2.359077,0.336312,0.347117,0.145948,0.825658,0.749514,0.164769,0.14376,0.126314,3.343584,2.313688,0.899334,1.073438,1.709815,2.515652,1.528105,0.30244,0.767409,0.652294,3.028644,3.007376,0.672561,0.730697,0.315262,1.59911,1.829972,0.22617,0.53963,0.331868,3.079156,3.976684,0.395109,0.470498,0.259773,2.527483,2.661144,0.530047,0.298019,0.157298,5.349856,5.434049,0.926799,0.64935,0.331061,1.776336,1.570932,0.3141,0.248743,0.108795
