AF3_THETA,AF3_ALPHA,AF3_LOW_BETA,AF3_HIGH_BETA,AF3_GAMMA,F7_THETA,F7_ALPHA,F7_LOW_BETA,F7_HIGH_BETA,F7_GAMMA,F3_THETA,F3_ALPHA,F3_LOW_BETA,F3_HIGH_BETA,F3_GAMMA,T7_THETA,T7_ALPHA,T7_LOW_BETA,T7_HIGH_BETA,T7_GAMMA,O1_THETA,O1_ALPHA,O1_LOW_BETA,O1_HIGH_BETA,O1_GAMMA,O2_THETA,O2_ALPHA,O2_LOW_BETA,O2_HIGH_BETA,O2_GAMMA,P8_THETA,P8_ALPHA,P8_LOW_BETA,P8_HIGH_BETA,P8_GAMMA,T8_THETA,T8_ALPHA,T8_LOW_BETA,T8_HIGH_BETA,T8_GAMMA,FC6_THETA,FC6_ALPHA,FC6_LOW_BETA,FC6_HIGH_BETA,FC6_GAMMA,F4_THETA,F4_ALPHA,F4_LOW_BETA,F4_HIGH_BETA,F4_GAMMA,F8_THETA,F8_ALPHA,F8_LOW_BETA,F8_HIGH_BETA,F8_GAMMA,AF4_THETA,AF4_ALPHA,AF4_LOW_BETA,AF4_HIGH_BETA,AF4_GAMMA
2.004707,0.289145,0.500895,0.642229,0.488708,4.306472,0.644514,0.465831,0.60339,0.416331,3.120089,0.28979,0.569656,0.679358,0.507941,0.991958,0.402132,0.226349,0.278386,0.257319,1.480837,1.065681,0.680137,0.802618,0.770591,0.964674,0.824845,0.471852,0.643214,0.540556,2.250194,0.879727,0.902824,0.979355,0.584501,0.949339,0.337601,0.60681,0.530939,0.289814,1.636,1.208801,1.50767,1.032221,0.525778,3.623762,0.656376,0.804017,0.797304,0.457305,2.431168,1.867026,1.721845,1.213766,0.681138,2.299699,0.479095,0.47653,0.609026,0.448399
2.144827,0.272799,0.483075,0.575633,0.517941,4.907497,0.724201,0.449792,0.605649,0.452716,3.514542,0.318449,0.551863,0.624367,0.576779,1.280759,0.452603,0.279113,0.303335,0.271529,1.71906,1.098606,0.692232,0.825494,0.722207,0.98719,0.877432,0.454114,0.67543,0.55121,2.56924,1.042197,0.86425,0.924956,0.623082,1.051624,0.362626,0.575697,0.491448,0.294977,1.955121,1.267147,1.489558,0.930154,0.556284,3.833562,0.698415,0.816133,0.740949,0.471549,2.270124,1.876815,1.754413,1.156874,0.727496,2.88808,0.471301,0.517616,0.583835,0.465586
2.330975,0.293074,0.46021,0.512259,0.524057,5.170332,0.793613,0.447507,0.607266,0.480406,3.934065,0.416025,0.524846,0.566017,0.612733,1.48018,0.472512,0.329625,0.323383,0.284436,2.052299,1.148731,0.693038,0.839985,0.697487,1.127256,0.926427,0.485505,0.696217,0.561864,3.083893,1.229652,0.872898,0.857686,0.636945,1.318786,0.402111,0.530865,0.462086,0.291885,2.573514,1.32713,1.381119,0.820277,0.560234,4.112356,0.791831,0.787976,0.696922,0.471248,2.492439,1.903622,1.647702,1.071403,0.725565,3.416405,0.519927,0.555214,0.553522,0.471741
2.510503,0.347924,0.434954,0.475363,0.503109,5.041109,0.827977,0.456995,0.603608,0.486586,4.226694,0.564044,0.503947,0.521972,0.601783,1.529751,0.460787,0.370571,0.332769,0.296603,2.456379,1.239001,0.702526,0.839627,0.692156,1.293797,0.951718,0.557928,0.710612,0.581703,3.603855,1.414868,0.952157,0.791138,0.628511,1.602936,0.458944,0.500061,0.445494,0.27987,3.259559,1.365438,1.23297,0.731209,0.533114,4.263815,0.911769,0.728873,0.675895,0.450762,3.081781,1.932121,1.444965,0.972439,0.666636,3.671062,0.608654,0.567735,0.527118,0.457735
2.727551,0.431573,0.416197,0.471362,0.465491,4.705621,0.841225,0.493706,0.591443,0.470819,4.331684,0.73248,0.507124,0.498458,0.547762,1.458016,0.423646,0.395508,0.327369,0.307198,2.905985,1.356442,0.745582,0.827589,0.693988,1.404726,0.933335,0.651619,0.719284,0.615683,3.986909,1.565101,1.093895,0.731905,0.606352,1.855954,0.540983,0.501369,0.438851,0.263831,3.908502,1.39018,1.102469,0.681375,0.482827,4.24052,1.049304,0.660553,0.6757,0.411375,4.119042,2.001108,1.227288,0.878833,0.564332,3.62752,0.731225,0.561867,0.506829,0.421773
2.880668,0.534241,0.411931,0.489082,0.429521,4.262464,0.874171,0.567711,0.57332,0.444874,4.115072,0.892626,0.54005,0.490193,0.471212,1.281227,0.365208,0.399973,0.307236,0.312377,3.216137,1.452715,0.855988,0.809253,0.687761,1.365697,0.863214,0.744128,0.714052,0.660502,4.039788,1.649904,1.255169,0.677396,0.57973,1.918825,0.646278,0.53129,0.432339,0.25143,4.267328,1.420601,1.011309,0.66722,0.426821,3.934299,1.204926,0.603494,0.68307,0.363362,5.258731,2.140429,1.04816,0.79936,0.451902,3.237511,0.87889,0.543588,0.488492,0.372734
2.959115,0.655596,0.428214,0.509785,0.410917,3.978286,1.024109,0.685741,0.556868,0.423993,3.631487,1.041618,0.601493,0.488003,0.399197,1.098442,0.299609,0.385038,0.277094,0.307291,3.328201,1.48019,1.063966,0.791996,0.664451,1.222533,0.754848,0.822553,0.689599,0.709196,3.810839,1.668596,1.393731,0.632504,0.555851,1.82022,0.768834,0.573849,0.419644,0.250161,4.215825,1.487453,0.958031,0.672803,0.38379,3.38916,1.384398,0.577977,0.68536,0.321688,6.015553,2.34766,0.930557,0.735506,0.366363,2.67336,1.048667,0.527793,0.469355,0.326424
2.930915,0.785112,0.463256,0.527057,0.412805,3.934877,1.366489,0.840811,0.551343,0.415793,3.012713,1.172821,0.67823,0.49308,0.351924,0.947008,0.250834,0.356099,0.245426,0.289368,3.191273,1.426013,1.363479,0.784648,0.622793,1.069315,0.640049,0.880372,0.656508,0.754011,3.428251,1.642629,1.482673,0.61074,0.535277,1.606654,0.894571,0.619305,0.405777,0.261906,3.834314,1.596873,0.930699,0.692826,0.362435,2.785242,1.568552,0.594911,0.688645,0.297044,6.303113,2.558216,0.870908,0.693356,0.329257,2.082382,1.219095,0.529008,0.457216,0.296427
2.822329,0.907871,0.515541,0.549721,0.424859,4.136747,1.885706,1.021236,0.563086,0.4163,2.443429,1.275764,0.764856,0.51733,0.33476,0.863877,0.234072,0.320688,0.221394,0.260863,2.904397,1.305671,1.70079,0.797873,0.56724,1.010585,0.553763,0.911378,0.641111,0.788638,3.100243,1.598548,1.517029,0.637199,0.516352,1.406931,1.002837,0.671702,0.408313,0.283048,3.327662,1.730364,0.930107,0.743614,0.360951,2.292536,1.721891,0.661712,0.71981,0.292645,6.070709,2.700525,0.864638,0.691604,0.340502,1.618884,1.355447,0.568118,0.471245,0.288103
2.642882,0.999233,0.580616,0.589357,0.431678,4.424576,2.451836,1.209989,0.59014,0.415609,2.023752,1.336952,0.863979,0.571692,0.340411,0.838656,0.250998,0.287681,0.211511,0.229567,2.502556,1.167465,1.991745,0.832376,0.507021,1.060765,0.52049,0.910675,0.666308,0.807812,2.918404,1.544551,1.513235,0.72672,0.496762,1.27515,1.066852,0.744493,0.443188,0.306719,2.83103,1.839521,0.977343,0.841462,0.371507,2.013736,1.797059,0.779865,0.804052,0.304725,5.459668,2.727823,0.933083,0.745597,0.384035,1.364705,1.415445,0.667035,0.527022,0.299636
2.456278,1.038173,0.649473,0.650345,0.42483,4.56475,2.877892,1.382638,0.627261,0.408015,1.804166,1.349156,0.975493,0.659327,0.358608,0.818141,0.292346,0.265942,0.21905,0.205341,2.056372,1.079549,2.161606,0.875646,0.452525,1.157065,0.543523,0.880409,0.733197,0.807462,2.84075,1.471658,1.499787,0.865097,0.476621,1.209987,1.064454,0.845899,0.51123,0.326297,2.400002,1.870814,1.094216,0.983155,0.387695,1.967579,1.764485,0.938723,0.944653,0.327895,4.732464,2.648528,1.10155,0.855095,0.440164,1.307568,1.383505,0.833003,0.62583,0.327912
2.348949,1.038086,0.70935,0.721478,0.405775,4.473544,3.02133,1.511626,0.66625,0.394679,1.819944,1.335196,1.091357,0.766706,0.379732,0.814588,0.340322,0.260933,0.242902,0.194316,1.627728,1.092165,2.160029,0.90853,0.41174,1.202703,0.604178,0.823535,0.823777,0.784114,2.765617,1.391153,1.47352,1.012005,0.45822,1.172199,1.006551,0.954032,0.5959,0.336762,2.070233,1.828803,1.257446,1.140261,0.405023,2.142458,1.651047,1.104699,1.113614,0.355967,4.215031,2.533598,1.339426,0.999495,0.491478,1.422845,1.322628,1.035297,0.747993,0.369377
2.35796,1.033037,0.753732,0.774362,0.383224,4.137558,2.858521,1.571897,0.698726,0.380273,2.036374,1.330964,1.201667,0.862167,0.395087,0.809099,0.375971,0.273096,0.27626,0.195186,1.263157,1.22512,1.972029,0.920472,0.388022,1.135044,0.677463,0.744725,0.907403,0.737358,2.600918,1.340166,1.413549,1.118094,0.443891,1.122642,0.930324,1.030667,0.668774,0.334242,1.914307,1.778269,1.411639,1.266362,0.419712,2.479257,1.510854,1.242442,1.256361,0.382265,4.044649,2.48971,1.582292,1.135854,0.526069,1.66392,1.326454,1.219781,0.853286,0.418313
2.433416,1.059787,0.78082,0.779833,0.367742,3.713804,2.481889,1.553389,0.716478,0.369388,2.351681,1.366258,1.288767,0.911743,0.398677,0.831998,0.397152,0.298542,0.307665,0.201817,0.970038,1.480061,1.63903,0.915316,0.379958,0.95677,0.746075,0.65339,0.956102,0.675116,2.309191,1.372721,1.296567,1.145782,0.435268,1.061467,0.882443,1.036461,0.701119,0.317652,2.049756,1.810216,1.490812,1.319345,0.429212,2.888135,1.409243,1.318354,1.32066,0.40193,4.257542,2.604851,1.755748,1.218555,0.540009,2.008642,1.473246,1.328231,0.900916,0.465932
2.476673,1.135993,0.79606,0.729266,0.364878,3.371385,2.053372,1.45971,0.713999,0.36217,2.611646,1.446092,1.337061,0.896992,0.387244,0.885082,0.408954,0.326068,0.324762,0.207729,0.731374,1.823416,1.239269,0.900687,0.382805,0.732178,0.804695,0.563841,0.956577,0.611981,1.927283,1.510869,1.124764,1.08644,0.430762,1.003486,0.886618,0.963002,0.67948,0.29027,2.568707,1.958759,1.466655,1.285662,0.432055,3.249621,1.388744,1.325476,1.286019,0.411527,4.888784,2.855012,1.813755,1.223017,0.534853,2.380317,1.76817,1.338459,0.870974,0.501418
2.427514,1.244423,0.796837,0.643042,0.375486,3.2154,1.712847,1.321176,0.695877,0.35624,2.709113,1.548797,1.327369,0.824157,0.361032,0.934642,0.417543,0.343152,0.320915,0.210062,0.541224,2.195464,0.869645,0.885763,0.392469,0.546816,0.861938,0.49164,0.91563,0.563917,1.535143,1.738984,0.933542,0.965329,0.427701,0.970554,0.936128,0.833126,0.611642,0.25917,3.452127,2.189218,1.349997,1.189668,0.428795,3.462511,1.454479,1.26382,1.171117,0.409268,5.988169,3.13818,1.763972,1.162526,0.515623,2.717382,2.124003,1.253759,0.775203,0.516115
2.320621,1.33592,0.778722,0.55975,0.39904,3.283775,1.518211,1.180384,0.670656,0.348539,2.647857,1.637758,1.259878,0.721582,0.323749,0.965075,0.426494,0.343411,0.300103,0.210029,0.403445,2.500061,0.607453,0.870854,0.40645,0.463847,0.920766,0.44916,0.851412,0.540014,1.215197,1.992463,0.764587,0.823477,0.424202,0.950146,0.991496,0.685109,0.519033,0.232348,4.417773,2.405411,1.178756,1.076361,0.421255,3.471172,1.561748,1.143693,1.022225,0.395581,7.553767,3.341057,1.631441,1.08015,0.48833,2.965357,2.40423,1.102217,0.652536,0.50624
2.249742,1.367295,0.754336,0.51134,0.432575,3.516571,1.429567,1.079896,0.643947,0.337593,2.491505,1.693489,1.16642,0.623475,0.281538,0.939683,0.432665,0.330349,0.273457,0.209469,0.351571,2.64516,0.474989,0.844663,0.421649,0.488871,0.965098,0.442462,0.78103,0.537048,1.012351,2.191082,0.666888,0.697232,0.418741,0.91166,1.020927,0.58339,0.42678,0.214984,5.104553,2.516185,1.051341,0.989204,0.410386,3.263246,1.662942,1.018553,0.887645,0.372176,10.021,3.50983,1.527895,1.030486,0.461254,3.107152,2.516113,0.96442,0.54825,0.473233
2.305535,1.315684,0.74177,0.505838,0.469354,3.795933,1.378554,1.041348,0.618655,0.327044,2.337408,1.697204,1.075777,0.553226,0.241316,0.883775,0.427645,0.316759,0.254217,0.208514,0.412974,2.570741,0.450796,0.798002,0.433194,0.573341,0.964303,0.463815,0.715191,0.542049,0.927658,2.253173,0.660236,0.610831,0.410135,0.838491,1.002464,0.577127,0.35692,0.207713,5.308376,2.455145,1.052867,0.949257,0.396657,2.923812,1.706063,0.940935,0.795701,0.341689,14.838746,3.776692,1.579102,1.055191,0.444687,3.178508,2.426481,0.918801,0.490401,0.423502
2.506416,1.182268,0.748841,0.523904,0.498588,3.933191,1.315324,1.060889,0.596639,0.323374,2.240783,1.642357,1.001865,0.517449,0.208728,0.786449,0.404082,0.316157,0.251587,0.205595,0.550859,2.282305,0.506634,0.728375,0.435997,0.646544,0.899426,0.501066,0.655948,0.540664,0.923433,2.136436,0.72742,0.570197,0.398626,0.719941,0.932953,0.675629,0.320075,0.208596,4.920194,2.228614,1.21373,0.945124,0.382202,2.527354,1.662749,0.935799,0.74529,0.308559,22.196497,4.280915,1.861695,1.158259,0.448043,3.20066,2.164061,0.993567,0.47711,0.366957
2.741872,1.00287,0.768656,0.532478,0.509159,3.987002,1.256269,1.106439,0.576814,0.329036,2.230823,1.551411,0.939905,0.505793,0.187013,0.685829,0.362775,0.333717,0.268652,0.199547,0.74528,1.850954,0.628822,0.646392,0.428747,0.666257,0.779283,0.543535,0.601774,0.526896,0.973128,1.873675,0.82793,0.563036,0.388133,0.57797,0.837959,0.847634,0.313449,0.217624,4.079414,1.913024,1.487714,0.945087,0.374068,2.168877,1.543507,0.991392,0.714353,0.280664,31.355679,5.021713,2.33062,1.303021,0.476902,3.18395,1.814271,1.160304,0.485268,0.31495
2.883675,0.834122,0.782769,0.508417,0.494465,3.784624,1.262244,1.140238,0.555077,0.339276,2.250046,1.462932,0.878607,0.500714,0.176438,0.592171,0.314694,0.364393,0.302451,0.191061,0.947366,1.3743,0.808486,0.570439,0.41509,0.653372,0.634003,0.581851,0.551481,0.503609,1.090449,1.548615,0.916403,0.570485,0.384344,0.479239,0.749409,1.034116,0.32602,0.236865,3.111762,1.60056,1.790139,0.917437,0.379671,1.903875,1.383985,1.072002,0.677491,0.266129,40.192368,5.832141,2.849355,1.427087,0.526742,3.123235,1.475158,1.347921,0.488609,0.276652
2.822742,0.728038,0.783296,0.457393,0.455275,3.54001,1.365258,1.147849,0.531174,0.344831,2.283198,1.392309,0.822634,0.493796,0.174271,0.527023,0.272837,0.39802,0.342958,0.183774,1.128837,0.945949,1.027313,0.517874,0.401263,0.629074,0.505937,0.609159,0.507137,0.475116,1.2331,1.244008,0.969763,0.581291,0.388853,0.439529,0.683328,1.185431,0.351573,0.265775,2.281585,1.351499,2.068636,0.860387,0.399456,1.736202,1.212646,1.152507,0.631104,0.267648,45.811216,6.449871,3.300569,1.483475,0.582123,3.012058,1.207718,1.50334,0.482053,0.255589
2.572163,0.695396,0.764518,0.407006,0.400615,3.136038,1.53804,1.132791,0.511572,0.3378,2.250185,1.317331,0.780554,0.486992,0.176807,0.458105,0.24525,0.421656,0.378739,0.182701,1.270782,0.639873,1.245965,0.49041,0.391992,0.625019,0.422398,0.609952,0.464782,0.443412,1.466625,1.000403,0.980862,0.583135,0.396967,0.462823,0.634087,1.264796,0.385658,0.299179,1.731911,1.173654,2.276364,0.788086,0.426298,1.632197,1.033525,1.209012,0.587934,0.28182,45.939283,6.597631,3.571568,1.449176,0.623328,2.84279,1.00815,1.590951,0.476478,0.250439
2.514489,0.768226,0.73311,0.385414,0.345969,2.977994,1.752942,1.106141,0.506012,0.317757,2.338781,1.244499,0.757639,0.487125,0.182213,0.429681,0.239134,0.423511,0.403299,0.191205,1.377178,0.48906,1.433531,0.483875,0.389309,0.645895,0.380985,0.575584,0.417664,0.407508,2.00119,0.850369,0.984412,0.567102,0.399631,0.535371,0.58554,1.256737,0.422647,0.328265,1.604325,1.06332,2.389763,0.715905,0.448802,1.742086,0.879507,1.226838,0.561357,0.30169,39.820417,6.116517,3.612416,1.330162,0.634881,3.033751,0.910232,1.612111,0.483632,0.258144
3.48388,0.979678,0.715567,0.404814,0.307271,3.511423,1.983594,1.077822,0.522689,0.293345,2.809215,1.186765,0.763651,0.501163,0.19075,0.421168,0.256684,0.400356,0.416733,0.209202,1.420799,0.465395,1.614824,0.50208,0.393505,0.663173,0.370859,0.530491,0.369225,0.36633,2.912294,0.803979,1.044221,0.533198,0.389665,0.60532,0.526413,1.1757,0.457734,0.343462,2.35588,1.027207,2.412987,0.657409,0.455925,2.405598,0.785822,1.212258,0.559217,0.319782,30.092212,5.245548,3.441649,1.159802,0.611175,4.629175,0.961957,1.606767,0.508458,0.274666
6.48816,1.399387,0.751983,0.457944,0.294147,5.229121,2.237647,1.049597,0.564008,0.276427,3.899426,1.165757,0.812643,0.534361,0.203698,0.431341,0.292144,0.358989,0.421982,0.232749,1.400649,0.521864,1.864207,0.549671,0.407326,0.68369,0.375367,0.524564,0.3316,0.322791,4.245292,0.834031,1.219113,0.491529,0.367282,0.648127,0.457826,1.060543,0.489061,0.338728,4.604585,1.133515,2.393956,0.626083,0.443162,3.922458,0.795231,1.202624,0.580483,0.331292,21.63946,4.505741,3.161627,0.983944,0.559209,8.828939,1.276301,1.649272,0.547103,0.294438
11.982906,2.054503,0.872242,0.523312,0.30621,8.601022,2.507007,1.023736,0.629778,0.275146,5.815614,1.200378,0.916775,0.591009,0.222486,0.539802,0.331492,0.31346,0.422461,0.256302,1.324517,0.622048,2.236448,0.629848,0.435453,0.706686,0.39125,0.608806,0.319809,0.283594,5.799968,0.904677,1.522034,0.458318,0.339888,0.679049,0.401449,0.961118,0.516525,0.315021,8.569677,1.439686,2.402579,0.631052,0.414699,6.448596,0.940438,1.244315,0.61949,0.335611,18.132419,4.359484,2.932853,0.843892,0.495064,16.225301,1.915058,1.807801,0.594719,0.311598
18.973482,2.815879,1.098131,0.575431,0.334206,12.874777,2.762449,1.038835,0.71182,0.290248,7.95134,1.293006,1.107035,0.666003,0.248731,0.702031,0.360079,0.280693,0.420015,0.274677,1.221858,0.752916,2.722581,0.728983,0.478515,0.780579,0.431791,0.811873,0.33897,0.25494,7.080834,1.000712,1.907061,0.443628,0.317618,0.642511,0.392962,0.919556,0.536903,0.281262,13.46628,1.912423,2.508921,0.664023,0.381619,9.276335,1.200152,1.383913,0.662878,0.336194,21.767411,4.839747,2.915318,0.755289,0.436862,25.531224,2.750393,2.124681,0.640945,0.321828
26.305158,3.545826,1.427967,0.602157,0.364355,17.735653,3.09301,1.142006,0.798441,0.314467,9.978853,1.462588,1.413701,0.747959,0.281696,1.102043,0.371277,0.26809,0.414628,0.284277,1.253553,0.911208,3.257888,0.815758,0.531843,0.993699,0.512584,1.12918,0.381665,0.238494,7.979907,1.111382,2.286436,0.446818,0.30743,0.653897,0.461752,0.950567,0.544806,0.250124,18.262807,2.457778,2.734841,0.708762,0.356148,11.852312,1.533144,1.64423,0.695659,0.337004,29.508835,5.58343,3.165305,0.7135,0.396163,35.324751,3.647697,2.582523,0.676406,0.323222
31.946266,4.089116,1.816327,0.611672,0.386819,21.488981,3.527514,1.343155,0.878659,0.3375,10.935772,1.686476,1.820714,0.831633,0.3174,1.542198,0.364869,0.271827,0.405065,0.283058,1.385486,1.087378,3.720723,0.860217,0.58781,1.314529,0.650363,1.512356,0.439814,0.231498,7.936382,1.266437,2.572724,0.469324,0.311817,0.596898,0.632919,1.04446,0.540414,0.231969,21.427487,2.963046,3.047854,0.757257,0.346633,13.101208,1.87057,1.996755,0.718071,0.340687,38.112035,6.138874,3.619766,0.713907,0.374999,43.329696,4.416117,3.090124,0.707338,0.31785
35.111776,4.333478,2.177673,0.621045,0.397343,23.863082,4.001563,1.60708,0.936123,0.35098,11.039386,1.899096,2.252549,0.90965,0.34849,2.170547,0.353508,0.292524,0.388883,0.271354,1.813895,1.265114,3.981022,0.85369,0.637642,1.771201,0.83553,1.881492,0.507385,0.228937,7.55461,1.471407,2.736971,0.517113,0.328687,0.698725,0.889086,1.182133,0.529157,0.22886,22.979751,3.312034,3.379505,0.808351,0.351263,13.40741,2.124777,2.362255,0.738654,0.346212,44.335709,6.185398,4.117504,0.757304,0.367393,48.833239,4.867588,3.508995,0.742779,0.308993
35.050728,4.306139,2.422465,0.645357,0.394169,24.067632,4.440598,1.855787,0.956836,0.351901,10.17013,2.089061,2.593098,0.976102,0.366344,2.670977,0.373656,0.327662,0.365624,0.251588,2.231633,1.41301,3.954012,0.8134,0.67843,2.16739,1.037361,2.150897,0.579173,0.225551,6.631883,1.696933,2.818335,0.597196,0.351058,0.84827,1.189708,1.361659,0.519915,0.234055,22.762837,3.500882,3.682825,0.868069,0.358776,12.771101,2.281635,2.653371,0.769229,0.34911,47.277111,5.740017,4.535579,0.851082,0.364065,50.912959,4.977451,3.722707,0.787771,0.298611
32.509386,4.100906,2.489966,0.685265,0.377875,22.790126,4.771806,2.009145,0.935072,0.344399,9.102817,2.289383,2.734927,1.025955,0.365542,3.184896,0.465777,0.374306,0.337812,0.22755,2.754696,1.51297,3.657672,0.773343,0.7138,2.508139,1.195377,2.259039,0.643936,0.217645,6.050645,1.875051,2.870206,0.705306,0.368935,1.245409,1.459395,1.564088,0.52014,0.236964,21.999387,3.558415,3.885217,0.939243,0.357024,12.304186,2.362168,2.788278,0.813557,0.345842,47.081036,5.022395,4.74124,0.991944,0.356289,50.196203,4.806841,3.659008,0.837229,0.287648
28.133965,3.845186,2.388101,0.726985,0.352082,20.248842,4.936616,2.034615,0.874863,0.337982,8.062658,2.576128,2.636499,1.053237,0.346853,3.412526,0.649373,0.427904,0.310193,0.205812,2.973897,1.571216,3.2002,0.758273,0.745886,2.643469,1.257944,2.191124,0.686318,0.204716,5.645667,1.966836,2.91619,0.816499,0.373913,1.706423,1.637764,1.750849,0.527487,0.230835,20.902666,3.560589,3.945965,1.01108,0.341893,12.078462,2.423163,2.741916,0.858353,0.337267,43.977078,4.293913,4.694014,1.150378,0.340593,46.875513,4.465306,3.339473,0.872358,0.276842
23.086657,3.602228,2.176248,0.747686,0.323032,17.384333,4.914103,1.969044,0.786734,0.342307,7.402692,2.984145,2.341992,1.051615,0.316708,3.547006,0.903316,0.484062,0.287022,0.194589,3.141656,1.611043,2.726328,0.770397,0.770704,2.6677,1.202439,1.979504,0.689398,0.189533,5.756001,1.970709,2.929146,0.892029,0.362946,2.248549,1.693162,1.864916,0.530467,0.217077,19.973544,3.569913,3.83855,1.056881,0.320342,12.282357,2.514759,2.546222,0.875949,0.328622,38.754506,3.74208,4.379457,1.275662,0.320998,41.661161,4.058274,2.857541,0.868184,0.267453
18.089017,3.373646,1.964688,0.733536,0.296153,14.458137,4.748111,1.929825,0.685203,0.359774,7.040645,3.468403,1.993495,1.020549,0.283311,3.416923,1.169337,0.552778,0.268596,0.199145,3.058629,1.642358,2.343143,0.788984,0.779517,2.581401,1.067879,1.707639,0.641283,0.175866,5.997941,1.95105,2.914364,0.896689,0.338214,2.704242,1.65773,1.917871,0.517036,0.202044,18.880762,3.659733,3.660001,1.055192,0.302392,12.533566,2.668297,2.342181,0.845343,0.324618,32.360063,3.526114,3.954825,1.328195,0.304263,35.167381,3.693416,2.383852,0.813892,0.259617
13.402872,3.105892,1.850471,0.68395,0.274356,11.667817,4.476831,2.030966,0.586103,0.384434,6.70984,3.880807,1.739294,0.960111,0.253617,3.118748,1.372302,0.649731,0.254571,0.219109,2.868892,1.661405,2.082879,0.779704,0.76142,2.380366,0.926898,1.467292,0.544237,0.166093,5.96539,1.980752,2.90891,0.814384,0.305272,2.891086,1.588388,1.978197,0.478089,0.191618,16.850469,3.827126,3.552946,0.993692,0.294732,11.916097,2.83944,2.271111,0.758712,0.32673,25.467516,3.655238,3.626994,1.285566,0.295767,27.534293,3.404883,2.05533,0.712714,0.253049
9.268622,2.747851,1.869129,0.610198,0.257556,9.061696,4.128516,2.29673,0.50074,0.404409,6.234558,4.038521,1.652676,0.873106,0.230821,2.743884,1.458301,0.777258,0.24514,0.247531,2.663772,1.652184,1.920996,0.719313,0.708461,2.118932,0.84774,1.317176,0.416569,0.160757,5.59405,2.118757,2.956653,0.660264,0.272133,2.823893,1.548976,2.118847,0.412832,0.187932,13.679958,4.023777,3.593785,0.876495,0.29678,10.194504,2.943721,2.394479,0.629893,0.331711,18.84808,4.057701,3.53181,1.152124,0.295162,20.185875,3.80658,2.026597,0.778481,0.335211
6.108106,2.317721,1.981693,0.532042,0.243476,6.87248,3.738348,2.647582,0.436463,0.407522,5.696471,3.838913,1.712522,0.770284,0.213743,2.353437,1.419146,0.920975,0.241882,0.272791,2.456429,1.595751,1.813595,0.617796,0.623647,1.833096,0.853008,1.259916,0.288103,0.159277,5.092812,2.369225,3.09415,0.479491,0.24765,2.593426,1.576403,2.368165,0.333859,0.188054,10.126533,4.176162,3.777177,0.729622,0.301318,7.887623,2.917406,2.667911,0.493265,0.332594,13.577553,4.590821,3.692234,0.962935,0.295883,16.737505,7.557301,4.180721,2.305176,1.094379
4.229272,1.937813,2.080809,0.471418,0.229534,5.349051,3.352562,2.923716,0.395568,0.388093,5.173593,3.342373,1.809593,0.669147,0.199166,2.011712,1.284722,1.050402,0.247251,0.283936,2.244741,1.495246,1.719715,0.511251,0.523299,1.51689,0.903603,1.24657,0.190489,0.160976,4.485698,2.620161,3.267336,0.331163,0.238716,2.302322,1.645981,2.670773,0.263487,0.186647,7.048446,4.193223,3.982256,0.591129,0.299513,5.674673,2.765414,2.935993,0.38874,0.322908,10.495211,5.021646,3.975205,0.767951,0.290047,22.80668,18.70198,11.564541,7.287215,3.473292
